fei_num,name,city,state,zip
3001805802,tl state distributing,brooklyn,new york,11215
1120790,eastland food corporation,jessup,maryland,20794
3012507103,sunfed produce llc mcallen,edinburg,texas,78542
3000123509,expo fresh,san diego,california,92154
3007017739,maersk,charlotte,north carolina,28273
3011679883,triple h produce,pharr,texas,78577
1000139957,european imports,arlington heights,illinois,60005
3011166632,lc food depot,south el monte,california,91733
3002249345,gemini food corporation,city of industry,california,91789
3012299156,persevere produce,avon lake,ohio,44012
3009830733,scandinavian butik,norwalk,connecticut,06851
3012320349,gelato italiano  usa,miami,florida,33137
3012105160,bacocas enterprises,vernon,california,90058
2435017,vasinee food corporation,brooklyn,new york,11211
1000512315,coastal sunbelt produce co,laurel,maryland,20723
3003423835,day lee foods,santa fe springs,california,90670
3008661233,abb,houston,texas,77042
3012783168,global alliance group,cleveland,ohio,44115
3007335599,saksco gourmet basket supplies,sanborn,new york,14132
3014117498,two lucky star incdba sky produ,los angeles,california,90021
3015910427,sol sweet farms,spring,texas,77379
3013696566,acorn trading,hayward,california,94545
1000627442,alma food imports,lakeland,florida,33803
3003819093,ming hong food international,city of industry,california,91746
3014761179,canels usa llc                12,houston,texas,77055
3010888643,kono usa,raleigh,north carolina,27605
3013216242,chiquita fresh north america,dania beach,florida,33004
3015165053,green city distribution,dearborn,michigan,48120
1832793,tuts international export  import co,dearborn,michigan,48126
3014684558,intermills corporation,kissimmee,florida,34741
3012077345,colombina de puerto rico,guaynabo,puerto rico,00968
3014915064,ayco farms,pompano beach,florida,33069
3015335212,ana maria de los santos,san antonio,texas,78216
1000135670,family food co,kapolei,hawaii,96707
3013751312,kary fruit,san diego,california,92114
2246365,camerican international,paramus,new jersey,07652
3004900128,green west farm,los angeles,california,90021
3014724668,viejos produce,houston,texas,77083
3003038733,british wholesale imports inc dba bwi,westlake village,california,91362
3013971994,lady may sweets  confections,charlotte,north carolina,28273
3011558105,aspen sales group,bedminster,new jersey,07921
3014462883,bufalinda usa,aventura,florida,33180
3012838922,maruti international,east brunswick,new jersey,08816
3005322476,scandic food,kingwood,texas,77339
3013429410,omnilife usa,plano,texas,75024
3012089099,rica produce,san diego,california,92154
2618648,ballester hermanos,catano,puerto rico,00962
3009209629,miyasaka jozo usa,torrance,california,90501
3014972510,gelato  co katy,katy,texas,77494
3009159799,shrinath trading,newark,california,94560
3005317900,foodforce enterprise,bridgeton,missouri,63044
3016548783,pastel pan usa,doral,florida,33166
3013166311,forever fresh,wilmington,delaware,19809
2916075,ramar international corporation,pittsburg,california,94565
1213438,c  s wholesale grocers,brattleboro,vermont,05301
3012437629,cj tropical,bronx,new york,10474
3013284873,index fresh,riverside,california,92501
3012105227,wwf operating company,broomfield,colorado,80021
2024487,ua trading inc dba united asian foods,commerce,california,90040
3013172467,truffle hunter,playa vista,california,90094
3004385258,amtrade,new york,new york,10016
3012778618,altex usa corporation,miami,florida,33129
3009810289,ergo produce,mcallen,texas,78503
3013897562,tdm usa,bay shore,new york,11706
3004328498,import  export,chula vista,california,91914
2460402,international gold star,brooklyn,new york,11231
1293346,keurig dr pepper,waterbury,vermont,05676
3011655675,caform usa,bonita springs,florida,34135
1000167694,bengard marketing,rancho dominguez,california,90220
3014672144,cropwell bishop creamery usa,bonita springs,florida,34135
3013542623,fruitsolutions ltd,miami,florida,33137
1000366206,arcor usadba nutrex,miami,florida,33126
3010288536,ch  group,arlington,texas,76010
3005355443,hana gourmet inc dba beyond gourmet,dallas,texas,75247
3013455168,woodhouse commodities,woodland hills,california,91367
3015806098,almex company,cincinnati,ohio,45215
3007482478,tropic fair trade,cambridge,massachusetts,02138
3016141184,alli  rose,redlands,california,92373
3009600379,fides ny,bayside,new york,11361
3009153291,green world us,miami,florida,33122
3014235916,g m 2017,river ridge,louisiana,70123
3012396111,mec3 usa,miami,florida,33182
3013219012,precise global imports,hillside,new jersey,07205
1610762,renfro foods,fort worth,texas,76104
3013240390,modernist pantry,eliot,maine,03903
3015306212,aroma trading,hickory hills,illinois,60457
3012906403,nathel international,mount laurel,new jersey,08054
3004334587,lollicup usa,chino,california,91708
3004307770,the choice produce,vernon,california,90058
1000377177,american emo trans,charlotte,north carolina,28269
3011080438,imtrex,fair lawn,new jersey,07410
3016430481,american airlines,jacksonville,florida,32221
3000117764,southeastern food supplies,miami,florida,33167
3004799520,sli freight,plantation,florida,33324
3009572287,mt supermarket,austin,texas,78753
2433412,the bohea associates ny,kearny,new jersey,07032
2000027544,international food connection,bayonne,new jersey,07002
3014323954,ksr ventures,miami beach,florida,33139
3014356164,bethel food service,lynnwood,washington,98037
2000011211,monaco foods,miami,florida,33169
3014880229,hh  cn investment,grand prairie,texas,75052
3011769283,yang wu international,vernon,california,90058
1000138473,sysco merchandising and supply,houston,texas,77077
3010122937,happy earth tea,rochester,new york,14604
3015204458,new forest,putney,vermont,05346
3014976481,inland beverage group,carrollton,texas,75006
1000387399,wilson farm,everett,massachusetts,02149
3015348620,ohom padmaavathii,dayton,new jersey,08810
3014720535,ada teff,garland,texas,75042
1418816,united airlines,chicago,illinois,60666
3006298128,ed and f man sugar,miami,florida,33131
3014628304,krishil corporation,coppell,texas,75019
3004792656,brighton international products,orchard park,new york,14127
3009838103,freeline organic food usa,westport,connecticut,06880
3014325026,taj enterprises,sugar land,texas,77498
3002846646,direct produce,los angeles,california,90021
3012225560,fresh global produce,pharr,texas,78577
3009011322,rj produce,pharr,texas,78577
3012408644,fruticora,san diego,california,92154
3013836409,ocm group usa,city of industry,california,91745
2020982,trader joes company,monrovia,california,91016
3012821378,natbake distribution usa,brooklyn,new york,11208
3014329153,fres co,bronx,new york,10474
3012564666,zinzino,jupiter,florida,33458
3010639631,sternmaid america,aurora,illinois,60502
3011892469,green explosion,miami,florida,33122
3014853933,cambiaso brothers,miami,florida,33196
3003042637,oppenheimer chocolates usa,hillside,new jersey,07205
3015975299,byf trading,elizabeth,new jersey,07201
3006006015,east asia food  trading,maspeth,new york,11378
3014785520,tecmachine,doral,florida,33178
3003770218,nathel  nathel,bronx,new york,10474
3015453214,mi finca fresh produce,medley,florida,33178
3014756222,unlimited investment dba fresh prime,miami,florida,33176
3012320963,mg alimentos,houston,texas,77018
3013457944,high brew coffee,austin,texas,78704
3002888656,vinh sanh trading,city of industry,california,91746
3005519248,jade producejose rodolfo uresti,mcallen,texas,78503
3010478389,zilks plus resources,austin,texas,78748
3015257780,fake meats,grayslake,illinois,60030
3014266870,ricks picks,brooklyn,new york,11232
3000130104,contel fresh,springfield,new jersey,07081
3014477606,manzela usa,mcallen,texas,78501
3012380772,capespan north america,gloucester city,new jersey,08030
3000129348,ettlinger corporation,lincolnshire,illinois,60069
3015345723,multi brands usa import  export,aventura,florida,33180
3002556704,pat vitamins,la verne,california,91750
3013549199,associated brands,oak brook,illinois,60523
3011470876,la casa del dulce,donna,texas,78537
3014651078,ivc,honolulu,hawaii,96819
3011719635,el boricua,bayamon,puerto rico,00959
3012401684,bw foods,bayonne,new jersey,07002
3008162330,ds international traders,commerce,california,90040
3000135008,caribbean restaurants,catano,puerto rico,00962
3012961367,gw food usa,south el monte,california,91733
3001195520,super win enterprises,flushing,new york,11385
1000021220,international coffee corporation,metairie,louisiana,70005
3004024934,kenover marketing,bayonne,new jersey,07002
3013414466,la serranita import and export,elizabeth,new jersey,07208
3011285553,tama corporation,doral,florida,33122
3009818791,cultivos del nuevo milenio,toa alta,puerto rico,00953
3014447226,north 30,bellevue,washington,98007
1000139377,freedman food service inc dba buckhead meat  seafood of houston,houston,texas,77038
3014409350,food maison,new york,new york,10016
1710930,condies foods,kearns,utah,84118
3009896407,bokhary foods,lawrence,massachusetts,01843
3007295197,atlantic agri imports,edison,new jersey,08837
3011692015,grupo rm usa,miami,florida,33166
3011417133,bakers choice,hillburn,new york,10931
3012394893,red river foods,richmond,virginia,23235
2246354,well luck company,jersey city,new jersey,07305
3010867060,qs american best trading,santa ana,california,92704
3010173189,jaymin enterprises,fremont,california,94539
1000123070,nancys candy company,meadows of dan,virginia,24120
3010013724,fountain valley foods,laredo,texas,78045
3014413290,triple j fresh,pharr,texas,78577
3014366988,magpie international,city of industry,california,91748
3006744491,porto imports,astoria,new york,11105
3011891179,mbl group corporation,hialeah,florida,33016
3001552252,b  s dairy,bonita springs,florida,34135
3001854726,longo coffee  tea,brooklyn,new york,11222
3011946290,rishon foods,brooklyn,new york,11223
3012164922,united trading,dallas,texas,75247
3013145914,hl hernandez,caguas,puerto rico,00725
3013520179,northstar trade,lakewood,ohio,44107
2516132,laubscher cheese company,mercer,pennsylvania,16137
3014515183,fp  h llc dba fleischmanns produce,doral,florida,33126
3002799162,s bertram,linden,new jersey,07036
3011277774,i sales group,weston,florida,33332
3000219382,osem usa,englewood cliffs,new jersey,07632
3013128898,twisted pinesqual farm,wiggins,mississippi,39577
3012575771,american cashew company,iselin,new jersey,08830
3017056297,lollicup usa,branchburg,new jersey,08876
1000272707,guidi marcello,santa monica,california,90404
3014297582,sufoo life,union city,california,94587
3015319499,ven darin,huntington beach,california,92648
3004395564,rm produce,los angeles,california,90021
3010522397,cafes novell usa,boca raton,florida,33431
3012679088,transnational foods,miami,florida,33131
3003700279,tiffany food,brooklyn,new york,11207
3011658770,dream wholesale,warren,michigan,48091
3016548202,luong investment,anaheim,california,92804
3014247094,ace world wide elite relocation services  aw2 logistics,anaheim,california,92806
3009665840,multi global products usa,miami,florida,33131
3011172026,abeeo produce,huntington park,california,90255
3012131131,ventura terra garden,ventura,california,93001
3010626265,united wholesale llc dba united importers,stone mountain,georgia,30083
1000327483,limson trading,norwalk,connecticut,06854
3001967145,winneram international,south el monte,california,91733
1000179515,all brazilian import  export,fort lauderdale,florida,33311
3013576715,patagonia foods corporation,wellington,florida,33414
3010441595,g2g trading,montebello,california,90640
3013051209,east star wholesale,el cajon,california,92020
3014594975,mitchell bryant pickard dba pro one sales,plano,texas,75093
3013225806,zero calories,miami,florida,33131
3013983427,andean sun produce,doral,florida,33172
3012128414,global food sourcing,rancho santa margarita,california,92688
3002638128,bella italia,las vegas,nevada,89147
3012302489,solen usa,atlanta,georgia,30326
3014684723,bounty group holding,coral gables,florida,33134
1053253,international sprout holding,cookeville,tennessee,38506
3013875119,mamapacha superfoods,woodbridge,virginia,22193
3012962214,rodsan international,san juan,puerto rico,00907
3006583247,spice distributor,miami,florida,33147
1000156040,amll,miami lakes,florida,33016
3012654186,swadesh bd usa,farmingdale,new york,11735
3015226873,winfull corporation,houston,texas,77084
3012477517,kaymile trading,s el monte,california,91733
